shapeName,shapeISO,shapeID,shapeGroup,shapeType,name_norm,tehsil_key,tehsil,spi_mean,spi_median,spi_std,spi_min,spi_max,spi_p25,spi_p75,spi_count,spi_range,ai_mean,ai_median,ai_std,ai_min,ai_max,ai_p25,ai_p75,ai_count,ai_range,area_km2,spi,ai,spi_z,ai_z,gap_index,gap_rank,queen_neighbors,spi_local_I,spi_spatial_lag,spi_local_p,spi_quadrant,spi_cluster,ai_local_I,ai_spatial_lag,ai_local_p,ai_quadrant,ai_cluster,gap_local_I,gap_spatial_lag,gap_local_p,gap_quadrant,gap_cluster,ols_fitted_spi,ols_residual,priority_strict,priority_relaxed,priority_lisa_gap,tri_mean,tri_count,forest_mean,forest_count,water_mean,water_count,snow_mean,snow_count,forest_pct,water_pct,snow_pct,tri_mean_z,forest_pct_z,water_pct_z,snow_pct_z,spi_sens_proposal,gap_sens_proposal,priority_sens_proposal,spi_sens_equal,gap_sens_equal,priority_sens_equal,spi_sens_terrain_emphasis,gap_sens_terrain_emphasis,priority_sens_terrain_emphasis,spi_sens_vegetation_water_emphasis,gap_sens_vegetation_water_emphasis,priority_sens_vegetation_water_emphasis,priority_frequency,spi_class,ai_class,bivariate_class
SAMARBAGH(BARWA),,9618217B88301409575294,PAK,ADM3,SAMARBAGH BARWA,SAMARBAGH(BARWA),SAMARBAGH(BARWA),-0.5209475159645081,-0.5601739883422852,0.3464594185352325,-1.1115707159042358,0.7388258576393127,-0.8067442178726196,-0.2947964966297149,28076,1.8503966331481931,0.9038060903549194,0.9499515891075134,0.1193907856941223,0.3427897095680237,1.0,0.8703644871711731,0.9809300899505616,28426,0.6572102904319763,284.2665747426729,-0.5209475159645081,0.9038060903549194,-0.9284793919836632,0.8429001441158857,-1.7713795360995488,66,4,0.7460001208439629,-0.8034643819613059,0.143,3,Not Significant,0.5680821729676072,0.6739614139744465,0.194,1,Not Significant,0.7611149316822491,-0.7967501395925145,0.112,3,Not Significant,-0.42031299360579516,-0.1006345223587129,False,False,False,30.263200759887695,28426,0.133469358086586,28426,3.517906225170009e-05,28426,0.033540502190589905,28076,13.3469358086586,0.003517906225170009,3.3540502190589905,-0.6612606904436461,-0.25222940958268725,-0.7004827873800208,-0.702729127691394,-0.5730675552028436,-1.754972911776406,False,-0.579175503774437,-1.7867128952726354,False,-0.5915580143990727,-1.6972091042772421,False,-0.5545770960066143,-1.8143112380106374,False,0,Low,High,Low SPI / High AI
TEMERGARA,,9618217B87730202746425,PAK,ADM3,TEMERGARA,TEMERGARA,TEMERGARA,-0.4146177172660827,-0.473296195268631,0.3971242308616638,-1.1275235414505005,1.2257051467895508,-0.7358924150466919,-0.1505461037158966,64906,2.3532285690307617,0.8944546580314636,0.9438742995262146,0.1177252531051635,0.3219967186450958,1.0,0.8484180569648743,0.9784520268440248,64906,0.6780033111572266,649.0157879567057,-0.4146177172660827,0.8944546580314636,-0.588013176623776,0.8049558033155453,-1.3929689799393212,55,8,0.6169063046405975,-1.049136871698554,0.078,3,LL,0.6386633575253915,0.7934141910584291,0.055,1,HH,0.7464383065342068,-0.9936558712433651,0.033,3,LL,-0.411789784520527,-0.0028279327455557057,False,False,False,31.061105728149414,64906,0.21394015848636627,64906,0.001294179237447679,64906,0.036203108727931976,64906,21.394015848636627,0.1294179237447679,3.6203108727931976,-0.6032743948286551,0.326200947453584,-0.6909250759932101,-0.6781367317700375,-0.39966504603221364,-1.4410476590876682,False,-0.41153381378457965,-1.4755830284844507,False,-0.4417562790880979,-1.4429259402189842,False,-0.35757381297632945,-1.4312910257988603,False,0,Low,High,Low SPI / High AI
SWAT RANIZAI,,9618217B91992316601631,PAK,ADM3,SWAT RANIZAI,SWAT RANIZAI,SWAT RANIZAI,-0.602932333946228,-0.6801074743270874,0.3571579754352569,-1.2228509187698364,1.1867647171020508,-0.9004241824150085,-0.3740628957748413,65555,2.4096155166625977,0.8622493743896484,0.9117224812507628,0.1427152156829834,0.2053465694189071,1.0,0.7911750078201294,0.9731379747390748,67730,0.7946534156799316,677.1415821315026,-0.602932333946228,0.8622493743896484,-1.1909933912283435,0.6742797511548996,-1.8652731423832432,68,5,1.142974052955287,-0.9596812722667327,0.021,3,LL,0.4729073810442296,0.7013518947206089,0.211,1,Not Significant,0.9010599416484613,-0.8957664143306401,0.057,3,LL,-0.382436808780002,-0.220495525166226,False,False,False,28.535491943359375,67730,0.11545843631029129,67730,0.0010925735114142299,67730,0.013822128996253014,65555,11.545843631029129,0.10925735114142299,1.3822128996253014,-0.7868187934218651,-0.3816933127855557,-0.6924555677130037,-0.8848521840721784,-0.6813697867185624,-1.7587222772244226,False,-0.6864549644981507,-1.7929129536401534,False,-0.7063442220358209,-1.6943592415095323,False,-0.6563953514013039,-1.824038244470977,False,0,Low,Medium,Low SPI / Medium AI
BALAKOT,,9618217B1796422743035,PAK,ADM3,BALAKOT,BALAKOT,BALAKOT,0.0965566411614418,0.0430452674627304,0.4308929741382599,-0.9934882521629332,2.107067346572876,-0.2124237269163131,0.3581576943397522,243355,3.100555658340454,0.5400465130805969,0.5439664721488953,0.2821685671806335,0.0126196397468447,1.0,0.3013959527015686,0.7838425636291504,243658,0.9873803853988647,2436.4136507362045,0.0965566411614418,0.5400465130805969,1.048758465316849,-0.6330895109516149,1.6818479762684637,21,7,0.9415906020183096,0.8978145427735243,0.031,1,HH,0.19182370525738823,-0.3029961829079311,0.49,3,Not Significant,0.5873462992755925,0.6475764237654434,0.12,1,Not Significant,-0.08877031365705279,0.1853269548184946,False,True,False,48.58419418334961,243658,0.19657881557941437,243658,0.08720830082893372,243658,0.26167741417884827,243355,19.657881557941437,8.720830082893372,26.167741417884827,0.6701842596079806,0.2014062675646445,-0.038707233295164255,1.4043915396722044,0.5213425550261511,1.4628387137198637,True,0.5593187083874163,1.5445440277541032,True,0.5802260292734751,1.4710331845416325,True,0.4624590807788271,1.4431443883992834,True,5,High,Low,High SPI / Low AI
MANSEHRA,,9618217B1764376648259,PAK,ADM3,MANSEHRA,MANSEHRA,MANSEHRA,-0.3095666468143463,-0.4042270183563232,0.5351319313049316,-1.1302400827407837,2.370784282684326,-0.7765717506408691,0.0732115730643272,133157,3.5010242462158203,0.8042718172073364,0.8915362358093262,0.2189828604459762,0.0639084726572036,1.0,0.707949161529541,0.969663143157959,136817,0.9360915422439576,1368.082874998356,-0.3095666468143463,0.8042718172073364,-0.25164142746201207,0.4390302072985113,-0.6906716347605233,45,3,-0.22787291168025656,0.9055460938150036,0.53,2,Not Significant,0.019649685062344,0.04475702294667738,0.907,1,Not Significant,-0.17290251319592015,0.4642086352226343,0.63,2,Not Significant,-0.3295941184812687,0.02002747166692237,False,False,False,28.145214080810547,136817,0.27753129601478577,136817,0.05117054283618927,136817,0.04259219393134117,133157,27.753129601478577,5.117054283618927,4.259219393134117,-0.815181528847671,0.7832989780704978,-0.31228820390048206,-0.6191257924164647,-0.2855743766640101,-0.893539644680073,False,-0.24082413677353,-0.8314723765406951,False,-0.390643068257278,-1.003184297537881,False,-0.18050568507074222,-0.7552084740380016,False,0,Medium,Medium,Medium SPI / Medium AI
ALPURI,,9618217B67800644266725,PAK,ADM3,ALPURI,ALPURI,ALPURI,0.1142160296440124,0.1137416735291481,0.4111482799053192,-1.0603479146957395,1.7299959659576416,-0.1781150698661804,0.407028466463089,57179,2.790343761444092,0.7093082666397095,0.7616303563117981,0.2377724796533584,0.0878503993153572,1.0,0.5342626571655273,0.917496144771576,57179,0.9121496081352234,571.8336793628346,0.1142160296440124,0.7093082666397095,1.1053035282797101,0.05370641927191076,1.0515971090077993,31,9,0.4560032904201878,0.41255933664656763,0.122,1,Not Significant,0.007901878915225624,0.14713099518363199,0.95,1,Not Significant,0.08117636838370192,0.14314090676781446,0.671,1,Not Significant,-0.24304115322725556,0.35725718287126795,False,False,False,50.38375473022461,57179,0.40560346841812134,57179,0.002658318728208542,57179,0.10117830336093903,57179,40.560346841812134,0.2658318728208542,10.117830336093903,0.8009640567002342,1.7038916904784454,-0.6805691985271775,-0.07801212114048729,0.5985428874231964,0.8989119290175184,False,0.4365686068777536,0.6577170011606512,False,0.6274731684956565,0.8524700453496061,False,0.5696126063507363,0.9440412501067935,False,0,High,Medium,High SPI / Medium AI
BISHAM,,9618217B47007823281887,PAK,ADM3,BISHAM,BISHAM,BISHAM,-0.0279175713658332,-0.0289964824914932,0.4332199692726135,-1.1244182586669922,1.4232358932495115,-0.3521851897239685,0.2659970223903656,18407,2.547654151916504,0.8010984063148499,0.8968043327331543,0.2192005366086959,0.1773834079504013,1.0,0.6546922922134399,0.9746546149253844,18407,0.8226165771484375,184.02470365650586,-0.0279175713658332,0.8010984063148499,0.6501941440463791,0.4261537857794253,0.2240403582669538,36,5,0.6118857851118175,0.9410816610925536,0.138,1,Not Significant,0.14784646853145683,0.3469321955243201,0.641,1,Not Significant,0.0387128291281361,0.3204145148491058,0.863,1,Not Significant,-0.32670176535133283,0.2987841939854996,False,False,False,51.49982452392578,18407,0.308904230594635,18407,0.06057478114962578,18407,0.043230894953012466,18407,30.8904230594635,6.057478114962578,4.323089495301247,0.8820724036322094,1.0088100660694104,-0.24089584241918047,-0.6132266149826127,0.4648683172390084,0.31371314413565954,False,0.25919000307495665,-0.003782970231652194,False,0.5146798464197178,0.3171302095485655,False,0.4150567880582989,0.30087005169861136,False,0,High,Medium,High SPI / Medium AI
CHIKSAR,,9618217B39481930993585,PAK,ADM3,CHIKSAR,CHIKSAR,CHIKSAR,-0.1393685340881347,-0.1611579358577728,0.4290100336074829,-1.0936161279678345,1.518993616104126,-0.4440732002258301,0.1285170465707779,24074,2.61260986328125,0.8122048377990723,0.8703644871711731,0.1825687289237976,0.170884758234024,1.0,0.708625853061676,0.9622238278388976,24074,0.8291152715682983,240.65880789705173,-0.1393685340881347,0.8122048377990723,0.2933300481789634,0.471219205357549,-0.1778891571785856,38,6,0.1448472512855467,0.49380297785644545,0.581,1,Not Significant,0.266947689623003,0.566504265080728,0.422,1,Not Significant,0.0037611834740573728,-0.03920654485920553,0.987,3,Not Significant,-0.336824539537892,0.19745600544975728,False,False,False,48.27333450317383,24074,0.2801777720451355,24074,0.006853867322206497,24074,0.042294565588235855,24074,28.01777720451355,0.6853867322206497,4.2294565588235855,0.6475930964664297,0.8023220531178202,-0.6487186528634091,-0.6218747506077752,0.2365928087021788,-0.0946669893361915,False,0.044830436528266404,-0.3981644277304558,False,0.2936719483361012,-0.04710767156921114,False,0.1795136690682564,-0.15677857862713018,False,0,Medium,Medium,Medium SPI / Medium AI
MARTUNG,,9618217B75574497464279,PAK,ADM3,MARTUNG,MARTUNG,MARTUNG,-0.2288126498460769,-0.2641218304634094,0.4207426905632019,-1.1402316093444824,1.2166564464569092,-0.5751309990882874,0.069625549018383,15128,2.356888055801392,0.8942193388938904,0.9258747100830078,0.1031165495514869,0.5104225277900696,1.0,0.8417991995811462,0.9746546149253844,15128,0.4895774722099304,151.34601738305108,-0.2288126498460769,0.8942193388938904,0.006931503734345591,0.8040009731628932,-0.7970694694285476,47,4,0.0004498551265998617,0.06490007707430501,0.997,1,Not Significant,0.4834846265336847,0.6013483101042578,0.284,1,Not Significant,0.12435319124266622,-0.2892972396492252,0.703,3,Not Significant,-0.41157530676547,0.18276265691939308,False,False,False,42.55754470825195,15128,0.2799444794654846,15128,0.003833950264379382,15128,0.025031767785549164,15128,27.994447946548462,0.3833950264379382,2.5031767785549164,0.2322084455304366,0.8006451279540221,-0.6716443809287965,-0.7813175944226864,0.04151814485151788,-0.7379222553240325,False,-0.10502710046675609,-0.9751510235216365,False,0.05828895205330033,-0.7198219530068808,False,0.02474733764973551,-0.7606529183831017,False,0,Medium,High,Medium SPI / High AI
PURAN,,9618217B85285460066544,PAK,ADM3,PURAN,PURAN,PURAN,-0.2585243284702301,-0.3001884818077087,0.4012941420078277,-1.085747241973877,1.197638988494873,-0.5601354837417603,0.0023232474923133,24130,2.28338623046875,0.8301417231559753,0.8968043327331543,0.1765195578336715,0.2914569079875946,1.0,0.7348672747612,0.9643452763557434,24130,0.708543062210083,241.3192404649403,-0.2585243284702301,0.8301417231559753,-0.08820478822690786,0.5439998519299286,-0.6322046401568364,44,6,0.006704148648483114,-0.07600662938203098,0.949,3,Not Significant,0.2551613313562285,0.4690466926617752,0.424,1,Not Significant,0.10021428018928341,-0.293937815095961,0.683,3,Not Significant,-0.35317281849104326,0.09464849002081316,False,False,False,42.08966064453125,24130,0.2514297664165497,24130,0.0,24130,0.03124558925628662,24130,25.14297664165497,0.0,3.124558925628662,0.19820582026597922,0.595679158089911,-0.7007498495540256,-0.7239254278934383,-0.02053666646595144,-0.5766852378884675,False,-0.15769757477289342,-0.8009806477805714,False,0.004537450133852219,-0.5374470131359632,False,-0.0456107830657551,-0.6238928388389533,False,0,Medium,Medium,Medium SPI / Medium AI
BABUZAI,,9618217B96227356091196,PAK,ADM3,BABUZAI,BABUZAI,BABUZAI,-0.4214273989200592,-0.468006819486618,0.439063549041748,-1.16601300239563,1.344296932220459,-0.8230871558189392,-0.1204357147216796,32566,2.510309934616089,0.857529878616333,0.9299618601799012,0.1673844158649444,0.3023302853107452,1.0,0.7616303563117981,1.0,32566,0.6976697444915771,325.5846085305739,-0.4214273989200592,0.857529878616333,-0.6098176619977276,0.6551299407478594,-1.264947602745587,53,6,0.2695566550859698,-0.44202828465629834,0.358,3,Not Significant,0.32520419775802434,0.4963964818747095,0.341,1,Not Significant,0.3452271465738127,-0.5060762210782244,0.323,3,Not Significant,-0.37813530203091167,-0.043292096889147536,False,False,False,35.0031852722168,32566,0.1735859513282776,32566,0.004114720970392227,32566,0.046915020793676376,32566,17.35859513282776,0.4114720970392227,4.691502079367638,-0.3167909176320045,0.03613177530163626,-0.6695129075368058,-0.579199251184374,-0.33846589241241,-1.193819525332708,False,-0.382342825262887,-1.2781881181823604,False,-0.3384759275638519,-1.143945932887646,False,-0.338455857260968,-1.2479776744614088,False,0,Low,Medium,Low SPI / Medium AI
BAHRAIN,,9618217B66331326355874,PAK,ADM3,BAHRAIN,BAHRAIN,BAHRAIN,0.2336229830980301,0.2011819034814834,0.4223636984825134,-1.071042776107788,2.7812540531158447,-0.0556333623826503,0.5025196075439453,318521,3.852296829223633,0.307002991437912,0.2089314013719558,0.2810288071632385,0.0020288319792598,1.0,0.0764936879277229,0.4767706990242004,318521,0.9979711771011353,3185.3552113610563,0.2336229830980301,0.307002991437912,1.4876425717819683,-1.5786861319464314,3.0663287037283995,3,8,1.3108260646504273,0.8811431519335039,0.007,1,HH,1.3808436044193888,-0.8746789982356314,0.006,3,LL,1.5657851621899546,0.9468844710138813,0.002,1,HH,0.12363336871208908,0.10998961438594101,True,True,True,52.7620735168457,318521,0.1623503565788269,318521,0.1791781336069107,318521,0.3183351755142212,318521,16.23503565788269,17.91781336069107,31.83351755142212,0.9738040585968786,-0.044630551531854,0.6594825964626545,1.927694580972522,0.7994146919941971,2.851004489557077,True,0.8790876711250504,3.0112297184508128,True,0.866052495607345,2.8294111478504993,True,0.7327768883810493,2.8622364333359744,True,5,High,Low,High SPI / Low AI
BARIKOT,,9618217B68002200879702,PAK,ADM3,BARIKOT,BARIKOT,BARIKOT,-0.5489618182182312,-0.6603167057037354,0.3919504284858703,-1.1779807806015017,1.142234444618225,-0.8584679365158081,-0.3085468411445617,35069,2.3202152252197266,0.8100440502166748,0.8853488564491272,0.1963318735361099,0.1398322433233261,1.0,0.6939740777015686,0.969663143157959,35069,0.8601677417755127,350.7276082587479,-0.5489618182182312,0.8100440502166748,-1.0181807135419287,0.4624516008251416,-1.4806323143670703,57,5,1.0285933056017518,-1.0102266640109505,0.038,3,LL,0.31366799255953853,0.6782720440363229,0.381,1,Not Significant,0.727077821889774,-0.9105781048627014,0.097,3,LL,-0.33485512525817457,-0.21410669296005663,False,False,False,30.24064064025879,35069,0.13618865609169006,35069,0.0035644015297293663,35069,0.02641167677938938,35069,13.618865609169006,0.35644015297293663,2.641167677938938,-0.6629002061979611,-0.23268288453054348,-0.6736906626221758,-0.7685724637261192,-0.5733548056951734,-1.374981545565698,False,-0.5844615542691999,-1.4148783935421827,False,-0.5943261489573335,-1.3207582114256637,False,-0.5523834624330132,-1.4300202713585963,False,0,Low,Medium,Low SPI / Medium AI
CHARBAGH,,9618217B24557098667068,PAK,ADM3,CHARBAGH,CHARBAGH,CHARBAGH,-0.4692716002464294,-0.557561457157135,0.4118563532829284,-1.1207997798919678,1.475691795349121,-0.7848535180091858,-0.2528608441352844,13507,2.596491575241089,0.8814412355422974,0.917496144771576,0.1182870715856552,0.3495639860630035,1.0,0.8310009837150574,0.9731379747390748,13507,0.6504360437393188,134.99297502027161,-0.4692716002464294,0.8814412355422974,-0.7630139846833924,0.7521525833564814,-1.5151665680398738,58,5,0.16887923283900425,-0.22133176616556982,0.554,3,Not Significant,0.24210887397901698,0.3218879777007558,0.493,1,Not Significant,0.2393695299097479,-0.2929489981463178,0.476,3,Not Significant,-0.3999289147677844,-0.06934268547864497,False,False,False,31.911590576171875,13507,0.16606204211711884,13507,0.010068853385746479,13507,0.03855123743414879,13507,16.606204211711884,1.006885338574648,3.855123743414879,-0.5414669518684491,-0.01795066789139715,-0.6243120566505448,-0.656448919467424,-0.44440419697045147,-1.459449589112321,False,-0.46004464896945374,-1.5018320897741098,False,-0.46643775593019926,-1.4257669111980513,False,-0.4223706380107037,-1.4919875431004885,False,0,Low,High,Low SPI / High AI
KABAL,,9618217B36757297695869,PAK,ADM3,KABAL,KABAL,KABAL,-0.5968074202537537,-0.7076659202575684,0.3886696994304657,-1.1125612258911133,1.130832552909851,-0.8936772346496582,-0.3996789455413818,40583,2.243393898010254,0.8660436272621155,0.9258747100830078,0.1529055833816528,0.288504421710968,1.0,0.7892396450042725,0.9809300899505616,40583,0.711495578289032,405.7665040758155,-0.5968074202537537,0.8660436272621155,-1.1713815212745864,0.6896752990341741,-1.8610568203087605,67,7,0.7545545826737934,-0.6441578332674728,0.043,3,LL,0.4201415461155226,0.609187463584518,0.193,1,Not Significant,0.6783648084247624,-0.6759074079872576,0.075,3,LL,-0.38589501811476895,-0.2109124021389847,False,False,False,23.43760871887207,40583,0.14446936547756195,40583,0.006825517863035202,40583,0.017372334375977516,40583,14.446936547756195,0.6825517863035202,1.7372334375977516,-1.1572982056629266,-0.1731605029612338,-0.6489338680429378,-0.852061737915057,-0.7638054423013252,-1.9053193141055769,False,-0.7078635786455388,-1.84319554851161,False,-0.8384305443174093,-1.9005095858639274,False,-0.6891803402852411,-1.8968607978007128,False,0,Low,Medium,Low SPI / Medium AI
KHAWAZA KHELA,,9618217B23020330942802,PAK,ADM3,KHAWAZA KHELA,KHAWAZA KHELA,KHAWAZA KHELA,-0.3121717870235443,-0.4257502257823944,0.512229323387146,-1.068796157836914,1.6271580457687378,-0.7306424379348755,0.0009124837815761,28650,2.6959543228149414,0.7194160223007202,0.7937005162239075,0.2504681348800659,0.1119665801525116,1.0,0.517288863658905,0.9469975233078004,28650,0.888033390045166,286.5323435705348,-0.3121717870235443,0.7194160223007202,-0.2599830423090704,0.09471961513988095,-0.35470265744895135,41,4,-0.10783784497375881,0.41478799546302775,0.709,2,Not Significant,-0.015548663258821512,-0.16415462875202147,0.943,4,Not Significant,-0.059721802773331716,0.31221372872215375,0.828,2,Not Significant,-0.2522537007709628,-0.05991808625258149,False,False,False,34.098899841308594,28650,0.2503315806388855,28650,0.0034904014319181442,28650,0.048150282353162766,28650,25.03315806388855,0.3490401431918144,4.8150282353162766,-0.38250822032183207,0.5877853135113726,-0.6742524350439829,-0.5677901147193046,-0.22607596396758195,-0.4545336166225622,False,-0.25919136414343674,-0.5170926486574718,False,-0.26000342992313463,-0.4702081630917847,False,-0.19214849801202924,-0.4312917238478695,False,0,Medium,Medium,Medium SPI / Medium AI
MATTA,,9618217B40124352215218,PAK,ADM3,MATTA,MATTA,MATTA,-0.2843131422996521,-0.3813562393188476,0.5334485769271851,-1.103386640548706,1.627934455871582,-0.7557996511459351,0.1093711555004119,68039,2.731321096420288,0.7247120141983032,0.8130397796630859,0.2611007392406463,0.0536592714488506,1.0,0.5374467372894287,0.9499515891075134,68039,0.9463407397270204,680.4163559458368,-0.2843131422996521,0.7247120141983032,-0.1707801335261749,0.11620861430995338,-0.28698874783612827,40,7,-0.03342690523824712,0.19573064236493232,0.859,2,Not Significant,-0.01512896404205288,-0.13018797385967165,0.928,4,Not Significant,-0.02720238471967152,0.17576226412662738,0.909,2,Not Significant,-0.2570806454245392,-0.02723249687511292,False,False,False,34.727046966552734,68039,0.25489792227745056,68039,0.009244698099792004,68039,0.062356382608413696,68039,25.489792227745056,0.9244698099792004,6.23563826084137,-0.3368587678895893,0.6206085315137126,-0.6305686390690827,-0.43657957456778745,-0.17119203827639223,-0.3886714238593919,False,-0.1958496125031867,-0.4353612034388006,False,-0.20437990968758263,-0.41136747256739686,False,-0.13800416686520178,-0.3579401601344866,False,0,Medium,Medium,Medium SPI / Medium AI
TORGHER,,9618217B27486600301498,PAK,ADM3,TORGHER,TORGHER,TORGHER,-0.0468508787453174,-0.0927889570593833,0.4668516218662262,-1.1716642379760742,1.680955410003662,-0.4048994779586792,0.2713543772697449,44476,2.8526196479797363,0.951480507850647,0.9622238278388976,0.0595515221357345,0.4482253789901733,1.0,0.9258747100830078,1.0,46719,0.5517746210098267,467.1352026233085,-0.0468508787453174,0.951480507850647,0.5895700143419572,1.036343702529736,-0.44677368818777874,42,4,0.06841813373863538,0.11604751271992626,0.805,1,Not Significant,0.5606286549136585,0.5409678792326836,0.202,1,Not Significant,0.05521131321703268,-0.2291521931362462,0.843,3,Not Significant,-0.4637650568063439,0.4169141780610265,False,False,False,46.94733428955078,46719,0.362143874168396,46719,0.0071705300360918045,46719,0.05129557102918625,44476,36.2143874168396,0.7170530036091805,5.129557102918625,0.5512284372261244,1.3915007549635459,-0.6463147049641892,-0.5387395646951382,0.35829268793422764,-0.4660985358826245,False,0.18941873063258577,-0.7276707491435974,False,0.3761562291568722,-0.4931110369801569,False,0.3404291467115831,-0.4400395057245874,False,0,Medium,High,Medium SPI / High AI
DIR,,9618217B75611380767926,PAK,ADM3,DIR,DIR,DIR,-0.0570195876061916,-0.0847978666424751,0.4475027024745941,-1.0502581596374512,1.5148208141326904,-0.3840129375457763,0.237697497010231,112244,2.5650789737701416,0.6875453591346741,0.7340829372406006,0.2491275370121002,0.0841100141406059,1.0,0.5059693455696106,0.9115925431251526,112888,0.9158899784088136,1129.0781698158191,-0.0570195876061916,0.6875453591346741,0.5570099807169743,-0.0345986820873836,0.5916086628043579,34,6,0.03846879961066724,0.06906303467157056,0.843,1,Not Significant,-0.0009737987964461642,0.028145545948446964,0.994,2,Not Significant,0.007040061246715392,0.02206609289048962,0.976,1,Not Significant,-0.22320570935589118,0.16618612174969957,False,True,False,40.68742370605469,112888,0.32931753993034363,112888,0.03801112622022629,112888,0.09786848723888397,112244,32.93175399303436,3.801112622022629,9.786848723888397,0.09630079539327849,1.1555425174515892,-0.41218803593553066,-0.10858228137967904,0.2286809981261507,0.39855875796091944,True,0.18276824888241447,0.3324341441841953,True,0.20114335358967567,0.32508341066151036,True,0.25621864266262584,0.48339765654442,True,5,Medium,Medium,Medium SPI / Medium AI
SHARINGAL,,9618217B41054895723693,PAK,ADM3,SHARINGAL,SHARINGAL,SHARINGAL,0.242757499217987,0.2180522680282592,0.4235202670097351,-0.9406766891479492,2.156330347061157,-0.0589863657951355,0.5318809151649475,197298,3.0970070362091064,0.3480558693408966,0.2630657851696014,0.2844850420951843,0.0058168075047433,1.0,0.1045539677143096,0.5479797720909119,197298,0.9941831827163696,1972.763489668719,0.242757499217987,0.3480558693408966,1.516891137758532,-1.4121101106370075,2.929001248395539,5,5,1.2667894792786762,0.8351222099896873,0.014,1,HH,1.0378308494439168,-0.7349503708147431,0.031,3,LL,1.3374335931355763,0.8467129458329212,0.014,1,HH,0.08621639879599607,0.15654110042199093,True,True,True,50.0926399230957,197298,0.29541605710983276,197298,0.10801427066326141,197298,0.24714718759059906,197298,29.541605710983276,10.801427066326141,24.714718759059906,0.7798078163764606,0.9118560285076982,0.11924147768753174,1.270187300302331,0.7542635242603648,2.612567567828113,True,0.7702731557185054,2.6673317515785167,True,0.7806894305882494,2.539556547707634,True,0.7278376179324803,2.6870086625330427,True,5,High,Low,High SPI / Low AI
WARI,,9618217B67850657595713,PAK,ADM3,WARI,WARI,WARI,-0.2300563007593155,-0.3313002586364746,0.5154355764389038,-1.120247721672058,1.465121150016785,-0.6595137715339661,0.1578907817602157,48777,2.5853688716888428,0.8384056687355042,0.9115925431251526,0.170177936553955,0.2703210711479187,1.0,0.7333022356033325,0.9746546149253844,48777,0.7296789288520813,487.68500831272235,-0.2300563007593155,0.8384056687355042,0.0029493545641010154,0.5775316101225846,-0.5745822555584835,43,5,-0.0013865373735635594,-0.4701155264410152,0.986,4,Not Significant,0.27298227156916893,0.47267070197461003,0.449,1,Not Significant,0.15754273518117368,-0.5084282819228066,0.609,3,Not Significant,-0.36070485568142446,0.13064855492210897,False,False,False,35.3973388671875,48777,0.2961231768131256,48777,0.0003280234523117542,48777,0.056712694466114044,48777,29.61231768131256,0.03280234523117542,5.671269446611404,-0.2881465203857076,0.9169388598006771,-0.6982596565047571,-0.48870586934908317,-0.09898170490742764,-0.7350671689289443,False,-0.1395432966097177,-0.8049285594417539,False,-0.13873031711079437,-0.7778814491390902,False,-0.05923309270406088,-0.6812857748595551,False,0,Medium,Medium,Medium SPI / Medium AI
